1	499000	499100	4.92960176564251
1	499400	499500	2.11268647098965
1	499500	499600	3.87325853014768
1	501700	501800	2.81691529465286
1	501800	501900	2.11268647098965
1	587500	587600	2.81691529465286
1	821700	821800	2.11268647098965
1	935300	935400	2.11268647098965
1	972400	972500	2.11268647098965
1	1161500	1161600	2.81691529465286
1	1197200	1197300	2.46480088282125
1	1197300	1197400	4.92960176564251
1	1197400	1197500	4.92960176564251
1	1430400	1430500	2.11268647098965
1	1739000	1739100	5.28171617747411
1	2986500	2986600	2.11268647098965
1	2987000	2987100	2.11268647098965
1	3024200	3024300	2.81691529465286
1	3024300	3024400	2.11268647098965
1	3069200	3069300	5.63383058930572
1	3413100	3413200	4.92960176564251
1	3672600	3672700	4.22537294197929
1	3672700	3672800	2.81691529465286
1	3673000	3673100	2.11268647098965
1	3771000	3771100	4.22537294197929
1	3771100	3771200	2.81691529465286
1	3783400	3783500	2.11268647098965
1	3936700	3936800	2.11268647098965
1	4293700	4293800	2.46480088282125
1	4332700	4332800	2.46480088282125
1	4333000	4333100	2.11268647098965
1	4333100	4333200	2.46480088282125
1	4407100	4407200	2.11268647098965
1	4409400	4409500	2.11268647098965
1	4414400	4414500	2.11268647098965
1	4414500	4414600	2.81691529465286
1	4655300	4655400	2.11268647098965
1	4684000	4684100	2.11268647098965
1	4770200	4770300	2.81691529465286
1	4770700	4770800	2.46480088282125
1	4835500	4835600	2.11268647098965
1	4872300	4872400	2.11268647098965
1	4872400	4872500	2.46480088282125
1	5194200	5194300	4.5774873538109
1	5657200	5657300	2.11268647098965
1	5680000	5680100	2.11268647098965
1	5899200	5899300	2.11268647098965
1	6009800	6009900	2.11268647098965
1	6011800	6011900	2.11268647098965
1	6011900	6012000	2.11268647098965
1	6156400	6156500	3.16902970648447
1	6156500	6156600	2.81691529465286
1	6157500	6157600	2.11268647098965
1	6157600	6157700	2.46480088282125
1	6274400	6274500	2.46480088282125
1	6274500	6274600	3.87325853014768
1	6302800	6302900	2.81691529465286
1	6302900	6303000	3.52114411831608
1	6429900	6430000	2.11268647098965
1	6449800	6449900	2.11268647098965
1	6478400	6478500	2.11268647098965
1	6540100	6540200	2.11268647098965
1	6715400	6715500	2.11268647098965
1	6743000	6743100	2.11268647098965
1	7048600	7048700	2.11268647098965
1	7174000	7174100	2.11268647098965
1	7255400	7255500	4.92960176564251
1	7255500	7255600	5.98594500113733
1	7255600	7255700	3.87325853014768
1	7255800	7255900	3.16902970648447
1	7255900	7256000	7.04228823663215
1	7256000	7256100	5.98594500113733
1	7256100	7256200	7.74651706029537
1	7256200	7256300	3.87325853014768
1	7355600	7355700	2.46480088282125
1	7355800	7355900	2.81691529465286
1	7356100	7356200	2.81691529465286
1	7357100	7357200	7.04228823663215
1	7357200	7357300	7.04228823663215
1	7357300	7357400	3.52114411831608
1	7357400	7357500	2.46480088282125
1	7357500	7357600	5.28171617747411
1	7357600	7357700	5.63383058930572
1	7357700	7357800	2.11268647098965
1	7359100	7359200	2.11268647098965
1	7359700	7359800	2.46480088282125
1	7359900	7360000	2.46480088282125
1	7360000	7360100	2.11268647098965
1	7361800	7361900	2.11268647098965
1	7362000	7362100	2.81691529465286
1	7362500	7362600	3.87325853014768
1	7362600	7362700	3.87325853014768
1	7718900	7719000	2.11268647098965
1	7719000	7719100	3.16902970648447
1	7719200	7719300	2.46480088282125
1	7719300	7719400	2.81691529465286
1	7742700	7742800	2.11268647098965
1	7742800	7742900	2.46480088282125
1	7783900	7784000	2.11268647098965
1	7810900	7811000	2.11268647098965
1	7834200	7834300	2.81691529465286
1	7971900	7972000	2.11268647098965
1	8043900	8044000	2.11268647098965
1	8044100	8044200	2.81691529465286
1	8044200	8044300	4.22537294197929
1	8044300	8044400	2.81691529465286
1	8160100	8160200	3.52114411831608
1	8160200	8160300	3.16902970648447
1	8160300	8160400	2.11268647098965
1	8160400	8160500	2.81691529465286
1	8160500	8160600	3.16902970648447
1	8276300	8276400	3.52114411831608
1	8291900	8292000	3.52114411831608
1	8292000	8292100	2.81691529465286
1	8339400	8339500	2.11268647098965
1	8339500	8339600	2.11268647098965
1	8461200	8461300	2.11268647098965
1	8477900	8478000	3.52114411831608
1	8478000	8478100	4.22537294197929
1	8538000	8538100	2.11268647098965
1	8732000	8732100	2.11268647098965
1	8779100	8779200	2.81691529465286
1	8779400	8779500	2.46480088282125
1	8851200	8851300	2.81691529465286
1	8929400	8929500	2.11268647098965
1	9004900	9005000	2.11268647098965
1	9008400	9008500	2.81691529465286
1	9008700	9008800	2.46480088282125
1	9008800	9008900	2.81691529465286
1	9012400	9012500	2.81691529465286
1	9015700	9015800	3.16902970648447
1	9163200	9163300	2.11268647098965
1	9188500	9188600	2.11268647098965
1	9255400	9255500	2.11268647098965
1	9353700	9353800	2.11268647098965
1	9353900	9354000	3.52114411831608
1	9367200	9367300	3.87325853014768
1	9367400	9367500	2.11268647098965
1	9367500	9367600	3.16902970648447
1	9367600	9367700	3.16902970648447
1	9368700	9368800	2.81691529465286
1	9440800	9440900	2.11268647098965
1	9440900	9441000	2.11268647098965
1	9441000	9441100	2.11268647098965
1	9478400	9478500	2.11268647098965
1	9677200	9677300	2.11268647098965
1	9678900	9679000	2.11268647098965
1	9679100	9679200	3.16902970648447
1	9684100	9684200	2.46480088282125
1	9684200	9684300	2.46480088282125
1	9684500	9684600	3.52114411831608
1	9684600	9684700	2.81691529465286
1	9687100	9687200	7.74651706029537
1	9687200	9687300	7.39440264846376
1	9687400	9687500	3.87325853014768
1	9687500	9687600	7.39440264846376
1	9687600	9687700	8.09863147212697
1	9807700	9807800	2.11268647098965
1	9807800	9807900	2.81691529465286
1	9863800	9863900	2.11268647098965
1	9869900	9870000	2.11268647098965
1	10065200	10065300	3.52114411831608
1	10065300	10065400	4.92960176564251
1	10114700	10114800	3.52114411831608
1	10115000	10115100	2.11268647098965
1	10144300	10144400	2.81691529465286
1	10195800	10195900	2.46480088282125
1	10195900	10196000	2.46480088282125
1	10196000	10196100	4.22537294197929
1	10221100	10221200	2.11268647098965
1	10239200	10239300	2.11268647098965
1	10347500	10347600	2.11268647098965
1	10348300	10348400	4.92960176564251
1	10348400	10348500	4.92960176564251
1	10348500	10348600	3.16902970648447
1	10490600	10490700	2.11268647098965
1	10490700	10490800	2.11268647098965
1	10517100	10517200	2.81691529465286
1	10532400	10532500	2.11268647098965
1	10597600	10597700	7.04228823663215
1	10597700	10597800	5.63383058930572
1	10603800	10603900	2.11268647098965
1	10603900	10604000	2.81691529465286
